station_code,station_name,latitude,longitude,observation_timestamp,solar_radiation_w_m2,quality_code
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-30 16:00:00,406.79,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-30 16:00:00,429.48,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-30 16:00:00,409.85,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-30 16:00:00,417.65,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-30 17:00:00,213.34,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-30 17:00:00,227.26,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-30 17:00:00,208.1,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-30 17:00:00,212.88,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-30 17:00:00,224.86,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-30 18:00:00,20.78,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-30 18:00:00,6.56,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-30 18:00:00,16.96,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-30 18:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-30 18:00:00,21.53,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-30 19:00:00,0.0,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-30 19:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-30 19:00:00,29.12,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-30 19:00:00,2.55,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-30 19:00:00,0.0,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-30 20:00:00,0.0,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-30 20:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-30 20:00:00,0.22,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-30 20:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-30 20:00:00,10.04,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-30 21:00:00,25.78,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-30 21:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-30 21:00:00,8.94,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-30 21:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-30 21:00:00,6.52,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-30 22:00:00,0.0,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-30 22:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-30 22:00:00,38.26,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-30 22:00:00,32.22,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-30 22:00:00,0.0,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-30 23:00:00,28.53,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-30 23:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-30 23:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-30 23:00:00,9.74,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-30 23:00:00,14.24,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 00:00:00,11.29,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 00:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 00:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 00:00:00,14.06,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 00:00:00,0.0,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 01:00:00,15.27,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 01:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 01:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 01:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 01:00:00,6.81,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 02:00:00,7.53,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 02:00:00,23.43,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 02:00:00,0.3,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 02:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 02:00:00,26.96,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 03:00:00,0.0,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 03:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 03:00:00,7.12,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 03:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 03:00:00,6.7,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 04:00:00,0.07,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 04:00:00,17.03,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 04:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 04:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 04:00:00,28.78,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 05:00:00,12.77,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 05:00:00,16.29,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 05:00:00,12.53,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 05:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 05:00:00,0.0,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 06:00:00,0.0,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 06:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 06:00:00,18.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 06:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 06:00:00,14.1,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 07:00:00,232.34,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 07:00:00,244.03,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 07:00:00,232.02,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 07:00:00,223.19,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 07:00:00,200.51,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 08:00:00,454.12,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 08:00:00,440.97,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 08:00:00,431.36,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 08:00:00,428.19,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 08:00:00,398.29,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 09:00:00,607.37,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 09:00:00,593.09,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 09:00:00,576.44,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 09:00:00,593.78,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 09:00:00,604.66,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 10:00:00,741.72,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 10:00:00,718.45,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 10:00:00,715.69,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 10:00:00,731.58,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 10:00:00,744.68,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 11:00:00,809.14,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 11:00:00,814.37,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 11:00:00,823.86,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 11:00:00,808.73,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 11:00:00,790.94,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 12:00:00,854.66,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 12:00:00,823.8,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 12:00:00,854.95,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 12:00:00,846.69,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 12:00:00,846.57,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 13:00:00,804.49,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 13:00:00,816.06,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 13:00:00,807.86,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 13:00:00,863.76,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 13:00:00,808.98,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 14:00:00,751.7,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 14:00:00,727.64,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 14:00:00,739.77,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 14:00:00,736.24,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 14:00:00,733.64,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 15:00:00,598.09,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 15:00:00,604.75,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 15:00:00,621.69,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 15:00:00,584.07,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 15:00:00,574.52,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 16:00:00,412.54,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 16:00:00,426.92,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 16:00:00,420.56,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 16:00:00,448.13,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 16:00:00,446.3,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 17:00:00,213.18,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 17:00:00,243.17,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 17:00:00,226.31,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 17:00:00,209.06,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 17:00:00,218.2,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 18:00:00,0.0,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 18:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 18:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 18:00:00,6.77,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 18:00:00,0.0,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 19:00:00,0.0,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 19:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 19:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 19:00:00,13.81,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 19:00:00,0.0,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 20:00:00,3.46,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 20:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 20:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 20:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 20:00:00,24.27,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 21:00:00,2.01,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 21:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 21:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 21:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 21:00:00,12.77,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 22:00:00,5.32,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 22:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 22:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 22:00:00,27.72,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 22:00:00,20.33,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-01-31 23:00:00,4.43,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-01-31 23:00:00,1.74,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-01-31 23:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-01-31 23:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-01-31 23:00:00,12.91,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 00:00:00,0.0,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 00:00:00,10.95,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 00:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 00:00:00,5.45,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 00:00:00,0.0,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 01:00:00,1.04,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 01:00:00,11.96,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 01:00:00,0.0,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 01:00:00,30.29,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 01:00:00,0.0,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 02:00:00,2.05,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 02:00:00,20.73,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 02:00:00,21.75,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 02:00:00,7.01,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 02:00:00,4.03,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 03:00:00,1.04,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 03:00:00,20.35,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 03:00:00,14.36,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 03:00:00,16.34,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 03:00:00,24.52,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 04:00:00,6.87,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 04:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 04:00:00,5.27,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 04:00:00,0.84,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 04:00:00,0.0,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 05:00:00,0.0,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 05:00:00,8.22,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 05:00:00,9.56,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 05:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 05:00:00,4.74,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 06:00:00,24.35,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 06:00:00,0.0,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 06:00:00,20.53,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 06:00:00,0.0,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 06:00:00,5.42,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 07:00:00,193.28,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 07:00:00,229.59,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 07:00:00,216.68,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 07:00:00,193.82,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 07:00:00,212.93,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 08:00:00,451.49,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 08:00:00,433.55,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 08:00:00,426.69,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 08:00:00,432.96,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 08:00:00,440.15,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 09:00:00,623.9,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 09:00:00,596.68,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 09:00:00,609.93,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 09:00:00,608.17,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 09:00:00,602.64,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 10:00:00,733.32,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 10:00:00,760.18,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 10:00:00,740.07,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 10:00:00,717.86,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 10:00:00,692.55,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 11:00:00,835.35,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 11:00:00,814.58,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 11:00:00,818.75,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 11:00:00,827.15,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 11:00:00,857.95,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 12:00:00,870.31,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 12:00:00,846.6,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 12:00:00,860.96,PASSED_QC
NWDP-GJ-004,Rajkot Inland Sensor Node,22.3039,70.8022,2026-02-01 12:00:00,840.97,PASSED_QC
NWDP-GJ-005,Surat Deltaic Monitoring Station,21.1702,72.8311,2026-02-01 12:00:00,861.61,PASSED_QC
NWDP-GJ-001,Gandhinagar Hydro-Met Station,23.22,72.65,2026-02-01 13:00:00,808.7,PASSED_QC
NWDP-GJ-002,Ahmedabad Weather Observatory,23.0225,72.5714,2026-02-01 13:00:00,823.78,PASSED_QC
NWDP-GJ-003,Bhavnagar Coastal Met Station,21.7645,72.1519,2026-02-01 13:00:00,824.28,PASSED_QC
