SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Electric Conductivity (μS/cm),Colour,Odour,Turbidity (NTU),Temperature (ºC),Total Solids (mg/L)
637,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR NAROL AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.97786800,72.54381600,03-10-2019 08:30,3919,Clear,"","","",""
638,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR NAROL AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.97786800,72.54381600,05-11-2019 08:30,3826,Clear,"","","",""
639,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR NAROL AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.97786800,72.54381600,02-12-2019 08:30,3677,Clear,"","","",""
640,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR NAROL AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.97786800,72.54381600,02-01-2020 08:30,3243,"","",0.2,"",4
641,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR NAROL AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.97786800,72.54381600,01-02-2020 08:30,3475,"","",0.2,"",""
642,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR NAROL AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.97786800,72.54381600,04-03-2020 08:30,3632,"","",0.8,"",""
643,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR NAROL AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.97786800,72.54381600,04-04-2020 08:30,3835,"","",0.4,"",""
644,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR NAROL AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.97786800,72.54381600,01-05-2020 08:30,4185,"","",0.4,"",""
645,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR NAROL AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.97786800,72.54381600,05-08-2020 08:30,3790,"","",3.3,"",""
646,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE- GYASPUR NAROL AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,22.97786800,72.54381600,02-12-2020 08:30,3602,"","",Clear,"",""
647,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE NAKARWADI RAJKOT,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.30382800,70.80239700,22-04-2019 08:30,2261,Clear,"","","",""
648,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE NAKARWADI RAJKOT,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.30382800,70.80239700,05-10-2019 08:30,949,Clear,"",46,"",""
649,BOREWELL NEAR MUNICIPAL SOLID WASTE SITE NAKARWADI RAJKOT,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.30382800,70.80239700,09-04-2020 08:30,Clear,"","",Clear,"",""
650,BOREWELL NEAR TSDF OF BHARUCH ENVIRO INFRASTRUCTURE LIMITED ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,BHARUCH,-,-,-,-,-,-,-,-,21.70476700,72.99572200,03-04-2018 08:30,4510,"","","","",""
651,BOREWELL NEAR TSDF OF BHARUCH ENVIRO INFRASTRUCTURE LIMITED ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,BHARUCH,-,-,-,-,-,-,-,-,21.70476700,72.99572200,02-10-2018 08:30,3750,Clear,"","","",""
652,BOREWELL NEAR TSDF OF BHARUCH ENVIRO INFRASTRUCTURE LIMITED ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,BHARUCH,-,-,-,-,-,-,-,-,21.70476700,72.99572200,01-10-2019 08:30,4120,Clear,"","","",""
653,BOREWELL NEAR TSDF OF BHARUCH ENVIRO INFRASTRUCTURE LIMITED ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,BHARUCH,-,-,-,-,-,-,-,-,21.70476700,72.99572200,07-04-2020 08:30,5930,"","",0.3,"",""
654,BOREWELL NEAR TSDF OF BHARUCH ENVIRO INFRASTRUCTURE LIMITED ANKLESHWAR BHARUCH,CPCB,24,Gujarat,442,Bharuch,BHARUCH,-,-,-,-,-,-,-,-,21.70476700,72.99572200,01-10-2020 08:30,3570,"","",Clear,"",""
655,BOREWELL NEAR TSDF OF GUJARAT MARITIME BOARD ALANG BHAVNAGAR,CPCB,24,Gujarat,443,Bhavnagar,TALAJA,-,-,-,-,-,-,-,-,21.39960300,72.17458900,02-04-2018 08:30,1790,"","",8,"",""
656,BOREWELL NEAR TSDF OF GUJARAT MARITIME BOARD ALANG BHAVNAGAR,CPCB,24,Gujarat,443,Bhavnagar,TALAJA,-,-,-,-,-,-,-,-,21.39960300,72.17458900,03-10-2018 08:30,1980,"","","","",""
657,BOREWELL NEAR TSDF OF GUJARAT MARITIME BOARD ALANG BHAVNAGAR,CPCB,24,Gujarat,443,Bhavnagar,TALAJA,-,-,-,-,-,-,-,-,21.39960300,72.17458900,01-04-2019 08:30,1890,Clear,"",4,"",""
658,BOREWELL NEAR TSDF OF GUJARAT MARITIME BOARD ALANG BHAVNAGAR,CPCB,24,Gujarat,443,Bhavnagar,TALAJA,-,-,-,-,-,-,-,-,21.39960300,72.17458900,03-10-2019 08:30,1910,Clear,"",4,"",""
659,BOREWELL NEAR TSDF OF GUJARAT MARITIME BOARD ALANG BHAVNAGAR,CPCB,24,Gujarat,443,Bhavnagar,TALAJA,-,-,-,-,-,-,-,-,21.39960300,72.17458900,09-04-2020 08:30,2100,"","",2,"",""
660,BOREWELL NEAR TSDF OF GUJARAT MARITIME BOARD ALANG BHAVNAGAR,CPCB,24,Gujarat,443,Bhavnagar,TALAJA,-,-,-,-,-,-,-,-,21.39960300,72.17458900,08-10-2020 08:30,3600,"","",5,"",""
661,BOREWELL NEAR TSDF SITE OF GREEN ENVIRONMNET SERVICES CO. OP.LTD VATVA AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,DASKROI,-,-,-,-,-,-,-,-,22.95593800,72.63945900,03-04-2018 08:30,2521,"","","","",""
662,BOREWELL NEAR TSDF SITE OF GREEN ENVIRONMNET SERVICES CO. OP.LTD VATVA AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,DASKROI,-,-,-,-,-,-,-,-,22.95593800,72.63945900,03-10-2018 08:30,2883,"","","","",""
663,BOREWELL NEAR TSDF SITE OF GREEN ENVIRONMNET SERVICES CO. OP.LTD VATVA AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,DASKROI,-,-,-,-,-,-,-,-,22.95593800,72.63945900,01-04-2019 08:30,2730,"","","","",""
664,BOREWELL NEAR TSDF SITE OF GREEN ENVIRONMNET SERVICES CO. OP.LTD VATVA AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,DASKROI,-,-,-,-,-,-,-,-,22.95593800,72.63945900,02-10-2019 08:30,2885,Clear,"","","",""
665,BOREWELL NEAR TSDF SITE OF GREEN ENVIRONMNET SERVICES CO. OP.LTD VATVA AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,DASKROI,-,-,-,-,-,-,-,-,22.95593800,72.63945900,09-04-2020 08:30,3108,"","",0.4,"",""
666,BOREWELL NEAR TSDF SITE OF GREEN ENVIRONMNET SERVICES CO. OP.LTD VATVA AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,DASKROI,-,-,-,-,-,-,-,-,22.95593800,72.63945900,03-10-2020 08:30,2679,"","",Other,"",""
667,BOREWELL NEAR TSDF SITE OF NARODA ENVIRO PROJECT.LTD ODHAVE AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.08213600,72.66846000,03-04-2018 08:30,2011,Colorless,"","","",""
668,BOREWELL NEAR TSDF SITE OF NARODA ENVIRO PROJECT.LTD ODHAVE AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.08213600,72.66846000,03-10-2018 08:30,1930,"","","","",""
669,BOREWELL NEAR TSDF SITE OF NARODA ENVIRO PROJECT.LTD ODHAVE AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.08213600,72.66846000,01-04-2019 08:30,1791,Clear,"",1.2,"",""
670,BOREWELL NEAR TSDF SITE OF NARODA ENVIRO PROJECT.LTD ODHAVE AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.08213600,72.66846000,02-10-2019 08:30,2135,Clear,"","","",""
671,BOREWELL NEAR TSDF SITE OF NARODA ENVIRO PROJECT.LTD ODHAVE AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.08213600,72.66846000,09-04-2020 08:30,2229,"","",0.8,"",""
672,BOREWELL NEAR TSDF SITE OF NARODA ENVIRO PROJECT.LTD ODHAVE AHMEDABAD,CPCB,24,Gujarat,438,Ahmedabad,AHMADABAD CITY,-,-,-,-,-,-,-,-,23.08213600,72.66846000,03-10-2020 08:30,2149,"","",3,"",""
673,BOREWELL NEAR TSDF SITE OF SAURASHTRA ENVIRO PROJECT LTD. JUNA KATARIYA BHACHAU,CPCB,24,Gujarat,449,Kachchh,BHACHAU,-,-,-,-,-,-,-,-,23.29104200,70.34160000,02-04-2018 08:30,2310,"","",1.3,"",""
674,BOREWELL NEAR TSDF SITE OF SAURASHTRA ENVIRO PROJECT LTD. JUNA KATARIYA BHACHAU,CPCB,24,Gujarat,449,Kachchh,BHACHAU,-,-,-,-,-,-,-,-,23.29104200,70.34160000,01-10-2018 08:30,3690,"","",3.1,"",""
675,BOREWELL NEAR TSDF SITE OF SAURASHTRA ENVIRO PROJECT LTD. JUNA KATARIYA BHACHAU,CPCB,24,Gujarat,449,Kachchh,BHACHAU,-,-,-,-,-,-,-,-,23.29104200,70.34160000,02-04-2019 08:30,2490,Clear,"","","",""
676,BOREWELL NEAR TSDF SITE OF SAURASHTRA ENVIRO PROJECT LTD. JUNA KATARIYA BHACHAU,CPCB,24,Gujarat,449,Kachchh,BHACHAU,-,-,-,-,-,-,-,-,23.29104200,70.34160000,08-04-2020 08:30,692,"","",0.8,"",""
677,BOREWELL NERA TSDF OF NANDESARI ENVIRO CONTROL LIMITED NADESARI VADODARA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.41372500,73.09099400,07-04-2018 08:30,8980,"","",4.2,"",""
678,BOREWELL NERA TSDF OF NANDESARI ENVIRO CONTROL LIMITED NADESARI VADODARA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.41372500,73.09099400,05-10-2018 08:30,11360,"","",41.1,"",""
679,BOREWELL NERA TSDF OF NANDESARI ENVIRO CONTROL LIMITED NADESARI VADODARA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.41372500,73.09099400,03-04-2019 08:30,10180,Light Brown,"",4.8,"",""
680,BOREWELL NERA TSDF OF NANDESARI ENVIRO CONTROL LIMITED NADESARI VADODARA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.41372500,73.09099400,07-10-2019 08:30,12350,Other,"",47.1,"",""
681,BOREWELL NERA TSDF OF NANDESARI ENVIRO CONTROL LIMITED NADESARI VADODARA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.41372500,73.09099400,03-04-2020 08:30,7290,"","",0.9,"",""
682,BOREWELL NERA TSDF OF NANDESARI ENVIRO CONTROL LIMITED NADESARI VADODARA,CPCB,24,Gujarat,461,Vadodara,VADODARA,-,-,-,-,-,-,-,-,22.41372500,73.09099400,01-10-2020 08:30,6710,"","",10.6,"",""
683,BOREWELL OF AJI GIDC RAJKOT,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.27959400,70.83513800,07-04-2018 08:30,2540,"","","","",""
684,BOREWELL OF AJI GIDC RAJKOT,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.27959400,70.83513800,25-10-2018 08:30,2205,"","",2,"",""
685,BOREWELL OF AJI GIDC RAJKOT,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.27959400,70.83513800,20-04-2019 08:30,1810,Clear,"","","",""
686,BOREWELL OF AJI GIDC RAJKOT,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.27959400,70.83513800,05-10-2019 08:30,1977,Clear,"","","",""
687,BOREWELL OF AJI GIDC RAJKOT,CPCB,24,Gujarat,457,Rajkot,RAJKOT,-,-,-,-,-,-,-,-,22.27959400,70.83513800,09-04-2020 08:30,Clear,"","",Clear,"",""
688,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,01-01-2018 08:30,2417,"","","","",""
689,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,02-02-2018 08:30,2572,"","","","",""
690,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,04-04-2018 08:30,2560,"","","","",""
691,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,02-05-2018 08:30,2639,"","","","",""
692,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,13-06-2018 08:30,3026,"","",8,"",""
693,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,02-07-2018 08:30,2736,"","","","",""
694,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,07-08-2018 08:30,2843,"","","","",""
695,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,07-09-2018 08:30,2840,"","",11.3,"",""
696,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,01-10-2018 08:30,2848,"","","","",""
697,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,03-11-2018 08:30,2728,"","","","",""
698,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,21-12-2018 08:30,2421,"","","","",""
699,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,05-01-2019 08:30,2480,Clear,"","","",""
700,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,04-02-2019 08:30,2682,Clear,"","","",""
701,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,06-03-2019 08:30,2206,Clear,"","","",""
702,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,03-04-2019 08:30,2808,Clear,"","","",""
703,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,06-05-2019 08:30,3008,Clear,"","","",""
704,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,03-10-2019 08:30,2447,Clear,"","","",""
705,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,01-01-2020 08:30,"","","","","",""
706,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,01-02-2020 08:30,Clear,"","",Clear,"",""
707,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,02-03-2020 08:30,Clear,"","",Clear,"",""
708,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,07-04-2020 08:30,4313,"","",0.4,"",""
709,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,01-05-2020 08:30,Clear,"","",Clear,"",""
710,BORE WELL OF CHHATRAL GIDC.,CPCB,24,Gujarat,459,Surat,CHORASI,-,-,-,-,-,-,-,-,21.09307800,72.85745600,01-07-2020 08:30,"","","","","",""
711,BOREWELL OF GAYATRI PRAGNA SCHOOL BHADARWAD ROAD BAZAR FALIA SARIGAM VALSAD,CPCB,24,Gujarat,462,Valsad,UMBERGAON,-,-,-,-,-,-,-,-,20.28467200,72.85506700,02-04-2018 08:30,1378,"","",8.8,"",""
712,BOREWELL OF GAYATRI PRAGNA SCHOOL BHADARWAD ROAD BAZAR FALIA SARIGAM VALSAD,CPCB,24,Gujarat,462,Valsad,UMBERGAON,-,-,-,-,-,-,-,-,20.28467200,72.85506700,01-10-2018 08:30,971,"","",2.6,"",""
713,BOREWELL OF GAYATRI PRAGNA SCHOOL BHADARWAD ROAD BAZAR FALIA SARIGAM VALSAD,CPCB,24,Gujarat,462,Valsad,UMBERGAON,-,-,-,-,-,-,-,-,20.28467200,72.85506700,01-04-2019 08:30,1450,Clear,"",4,"",""
714,BOREWELL OF GAYATRI PRAGNA SCHOOL BHADARWAD ROAD BAZAR FALIA SARIGAM VALSAD,CPCB,24,Gujarat,462,Valsad,UMBERGAON,-,-,-,-,-,-,-,-,20.28467200,72.85506700,08-04-2020 08:30,839,"","",Clear,"",""
715,BOREWELL OF GIDC ANTALIA WATER SUPPLY BILLIMORA GANDEVI,CPCB,24,Gujarat,453,Navsari,GANDEVI,-,-,-,-,-,-,-,-,20.76872200,73.00164000,05-04-2018 08:30,2513,"","","","",""
716,BOREWELL OF GIDC ANTALIA WATER SUPPLY BILLIMORA GANDEVI,CPCB,24,Gujarat,453,Navsari,GANDEVI,-,-,-,-,-,-,-,-,20.76872200,73.00164000,03-10-2018 08:30,1794,Clear,"",3,"",""
717,BOREWELL OF GIDC ANTALIA WATER SUPPLY BILLIMORA GANDEVI,CPCB,24,Gujarat,453,Navsari,GANDEVI,-,-,-,-,-,-,-,-,20.76872200,73.00164000,01-04-2019 08:30,3106,Clear,"",2.2,"",""
718,BOREWELL OF GIDC ANTALIA WATER SUPPLY BILLIMORA GANDEVI,CPCB,24,Gujarat,453,Navsari,GANDEVI,-,-,-,-,-,-,-,-,20.76872200,73.00164000,01-10-2019 08:30,2477,Clear,"",2,"",""
719,BOREWELL OF GIDC ANTALIA WATER SUPPLY BILLIMORA GANDEVI,CPCB,24,Gujarat,453,Navsari,GANDEVI,-,-,-,-,-,-,-,-,20.76872200,73.00164000,09-04-2020 08:30,2236,"","",2,"",""
720,BOREWELL OF GIDC ANTALIA WATER SUPPLY BILLIMORA GANDEVI,CPCB,24,Gujarat,453,Navsari,GANDEVI,-,-,-,-,-,-,-,-,20.76872200,73.00164000,03-10-2020 08:30,1933,"","",1,"",""
721,BOREWELL OF GIDC JHAGADIA,CPCB,24,Gujarat,442,Bharuch,JHAGADIA,-,-,-,-,-,-,-,-,21.63696900,73.13179300,04-04-2018 08:30,1610,"","","","",""
722,BOREWELL OF GIDC JHAGADIA,CPCB,24,Gujarat,442,Bharuch,JHAGADIA,-,-,-,-,-,-,-,-,21.63696900,73.13179300,01-10-2018 08:30,"",Clear,"","","",""
723,BOREWELL OF GIDC JHAGADIA,CPCB,24,Gujarat,442,Bharuch,JHAGADIA,-,-,-,-,-,-,-,-,21.63696900,73.13179300,09-04-2020 08:30,Clear,"","",Clear,"",""
724,BOREWELL OF GIDC JHAGADIA,CPCB,24,Gujarat,442,Bharuch,JHAGADIA,-,-,-,-,-,-,-,-,21.63696900,73.13179300,08-10-2020 08:30,2095,"","",Clear,"",""
725,BOREWELL OF GIDC JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.52153200,70.45703300,02-04-2018 08:30,4750,Clear,"","","",""
726,BOREWELL OF GIDC JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.52153200,70.45703300,09-10-2018 08:30,5569,Clear,"","","",""
727,BOREWELL OF GIDC JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.52153200,70.45703300,08-04-2019 08:30,5480,Clear,"","","",""
728,BOREWELL OF GIDC JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.52153200,70.45703300,09-04-2020 08:30,1950,"","",1,"",""
729,BOREWELL OF GIDC JUNAGADH,CPCB,24,Gujarat,448,Junagadh,JUNAGADH,-,-,-,-,-,-,-,-,21.52153200,70.45703300,08-10-2020 08:30,3814,"","",2,"",""
730,BOREWELL OF GIDC KALOL B/H GIDC OFFICE GIDC KALOL GANDHINAGAR,CPCB,24,Gujarat,446,Gandhinagar,KALOL,-,-,-,-,-,-,-,-,23.24624700,72.50928300,04-04-2018 08:30,3238,"","","","",""
731,BOREWELL OF GIDC KALOL B/H GIDC OFFICE GIDC KALOL GANDHINAGAR,CPCB,24,Gujarat,446,Gandhinagar,KALOL,-,-,-,-,-,-,-,-,23.24624700,72.50928300,09-10-2018 08:30,2814,"","",1.3,"",""
732,BOREWELL OF GIDC KALOL B/H GIDC OFFICE GIDC KALOL GANDHINAGAR,CPCB,24,Gujarat,446,Gandhinagar,KALOL,-,-,-,-,-,-,-,-,23.24624700,72.50928300,25-04-2019 08:30,3492,Clear,"","","",""
733,BOREWELL OF GIDC KALOL B/H GIDC OFFICE GIDC KALOL GANDHINAGAR,CPCB,24,Gujarat,446,Gandhinagar,KALOL,-,-,-,-,-,-,-,-,23.24624700,72.50928300,07-10-2019 08:30,2355,Clear,"","","",""
734,BOREWELL OF GIDC KALOL B/H GIDC OFFICE GIDC KALOL GANDHINAGAR,CPCB,24,Gujarat,446,Gandhinagar,KALOL,-,-,-,-,-,-,-,-,23.24624700,72.50928300,01-02-2020 08:30,Clear,"","",Clear,"",""
735,BOREWELL OF GIDC KALOL B/H GIDC OFFICE GIDC KALOL GANDHINAGAR,CPCB,24,Gujarat,446,Gandhinagar,KALOL,-,-,-,-,-,-,-,-,23.24624700,72.50928300,02-03-2020 08:30,Clear,"","",Clear,"",""
736,BOREWELL OF GIDC KALOL B/H GIDC OFFICE GIDC KALOL GANDHINAGAR,CPCB,24,Gujarat,446,Gandhinagar,KALOL,-,-,-,-,-,-,-,-,23.24624700,72.50928300,09-04-2020 08:30,2211,"","",4,"",""
737,BOREWELL OF GIDC KALOL B/H GIDC OFFICE GIDC KALOL GANDHINAGAR,CPCB,24,Gujarat,446,Gandhinagar,KALOL,-,-,-,-,-,-,-,-,23.24624700,72.50928300,01-05-2020 08:30,Clear,"","",Clear,"",""
738,BOREWELL OF GIDC KALOL B/H GIDC OFFICE GIDC KALOL GANDHINAGAR,CPCB,24,Gujarat,446,Gandhinagar,KALOL,-,-,-,-,-,-,-,-,23.24624700,72.50928300,01-07-2020 08:30,"","","","","",""
739,BOREWELL OF GIDC KANSARI,CPCB,24,Gujarat,441,Banaskantha,BHABHAR,-,-,-,-,-,-,-,-,24.32583900,72.14038000,03-04-2018 08:30,4290,"","","","",""
740,BOREWELL OF GIDC KANSARI,CPCB,24,Gujarat,441,Banaskantha,BHABHAR,-,-,-,-,-,-,-,-,24.32583900,72.14038000,01-10-2018 08:30,4490,"","",2.4,"",""
741,BOREWELL OF GIDC KANSARI,CPCB,24,Gujarat,441,Banaskantha,BHABHAR,-,-,-,-,-,-,-,-,24.32583900,72.14038000,02-04-2019 08:30,5520,Clear,"",1.6,"",""
742,BOREWELL OF GIDC KANSARI,CPCB,24,Gujarat,441,Banaskantha,BHABHAR,-,-,-,-,-,-,-,-,24.32583900,72.14038000,05-10-2019 08:30,4050,Clear,"","","",""
743,BOREWELL OF GIDC KANSARI,CPCB,24,Gujarat,441,Banaskantha,BHABHAR,-,-,-,-,-,-,-,-,24.32583900,72.14038000,07-04-2020 08:30,4970,"","",0.8,"",""
744,BOREWELL OF GIDC-NADIAD AT GIDC OFFICE GIDC NADIAD KHEDA,CPCB,24,Gujarat,450,Kheda,NADIAD,-,-,-,-,-,-,-,-,22.71031100,72.85289200,06-02-2018 08:30,"","","","","",""
745,BOREWELL OF GIDC-NADIAD AT GIDC OFFICE GIDC NADIAD KHEDA,CPCB,24,Gujarat,450,Kheda,NADIAD,-,-,-,-,-,-,-,-,22.71031100,72.85289200,04-04-2018 08:30,2880,"","","","",""
746,BOREWELL OF GIDC-NADIAD AT GIDC OFFICE GIDC NADIAD KHEDA,CPCB,24,Gujarat,450,Kheda,NADIAD,-,-,-,-,-,-,-,-,22.71031100,72.85289200,05-10-2018 08:30,"","","",6.8,"",""
747,BOREWELL OF GIDC-NADIAD AT GIDC OFFICE GIDC NADIAD KHEDA,CPCB,24,Gujarat,450,Kheda,NADIAD,-,-,-,-,-,-,-,-,22.71031100,72.85289200,02-04-2019 08:30,3170,Clear,"","","",""
748,BOREWELL OF GIDC-NADIAD AT GIDC OFFICE GIDC NADIAD KHEDA,CPCB,24,Gujarat,450,Kheda,NADIAD,-,-,-,-,-,-,-,-,22.71031100,72.85289200,07-04-2020 08:30,2760,"","",Clear,"",""
749,BOREWELL OF GIDC OFFICE SHANKAR TEKRI UDHYOGNAGAR JAMNANGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.47087800,70.05927500,02-04-2018 08:30,1850,"","","","",""
750,BOREWELL OF GIDC OFFICE SHANKAR TEKRI UDHYOGNAGAR JAMNANGAR,CPCB,24,Gujarat,447,Jamnagar,JAMNAGAR,-,-,-,-,-,-,-,-,22.47087800,70.05927500,15-10-2018 08:30,"","","","","",""
